AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,PAINT_TOUCHES
24.0,77.0,215.0,31.2,0.253,103.19,3414,16.0,8.6,2.35,4.2,5.5,33.7,2.13,0.7,0.9
31.0,85.0,275.0,11.6,0.161,104.62,789,3.0,0.4,0.9,4.58,0.0,12.2,0.38,1.3,3.1
27.0,75.0,200.0,28.9,0.164,94.9,2972,8.4,5.2,1.96,4.08,2.2,25.6,3.32,0.4,0.4
22.0,81.0,210.0,26.2,0.16,99.74,3906,7.3,4.5,1.95,4.16,0.7,20.8,2.01,0.7,1.9
24.0,81.0,260.0,23.6,0.216,99.25,3960,10.0,1.7,1.54,3.89,0.8,29.9,0.61,2.6,4.7
23.0,79.0,198.0,29.6,0.169,100.31,4570,10.3,4.2,2.15,4.14,3.4,24.9,1.8,0.6,0.9
25.0,79.0,197.0,34.4,0.269,103.46,4008,18.1,14.1,2.51,4.07,6.0,41.0,2.94,0.8,2.3
20.0,81.0,220.0,8.1,0.229,101.86,449,3.8,0.8,0.62,4.27,0.4,8.5,0.57,0.1,0.3
27.0,79.0,220.0,23.0,0.105,103.38,3066,4.6,1.9,1.74,4.24,0.2,12.2,0.96,0.4,2.0
29.0,81.0,225.0,17.8,0.138,97.02,1292,4.6,1.7,1.28,4.3,0.3,17.8,0.57,0.8,2.4
28.0,82.0,245.0,17.2,0.118,98.4,1609,3.1,0.5,1.22,4.26,0.0,11.3,0.45,2.6,4.7
24.0,79.0,218.0,5.6,0.191,105.15,325,2.5,0.4,0.42,4.42,0.5,5.5,1.06,0.1,0.1
30.0,84.0,268.0,23.4,0.23,102.03,3692,10.7,1.9,1.58,4.13,1.3,26.1,0.54,3.0,3.1
32.0,81.0,227.0,14.2,0.171,105.16,1705,4.5,0.2,1.07,4.2,0.0,14.3,0.34,1.0,3.0
28.0,79.0,245.0,18.1,0.164,95.26,1904,5.2,0.8,1.2,3.97,0.5,15.7,0.51,2.3,5.3
30.0,78.0,220.0,14.6,0.125,101.46,2224,3.6,0.8,1.1,4.51,0.7,12.9,1.09,0.2,0.5
24.0,78.0,232.0,22.6,0.117,99.53,2196,5.4,1.5,1.73,4.3,1.1,16.0,0.89,0.3,0.5
23.0,75.0,181.0,29.5,0.244,98.43,3447,14.0,7.6,2.22,4.21,7.0,25.3,4.62,0.3,0.4
24.0,80.0,235.0,18.5,0.14,98.03,1630,4.6,3.5,1.41,4.6,0.4,19.7,1.26,0.6,1.4
31.0,77.0,205.0,17.9,0.218,97.08,1411,6.3,3.4,1.19,4.0,2.6,17.3,3.74,0.4,0.3
19.0,79.0,215.0,27.9,0.146,100.41,4151,7.4,3.7,2.13,4.33,2.1,18.2,1.5,0.5,1.6
25.0,72.0,185.0,16.2,0.182,99.57,2113,5.4,6.4,1.21,4.28,1.6,12.2,4.32,0.2,0.4
31.0,80.0,246.0,32.7,0.238,98.39,5426,13.2,5.6,2.28,4.2,1.6,44.5,1.09,4.0,6.3
24.0,78.0,190.0,30.5,0.206,97.03,3330,10.3,11.5,2.26,4.45,2.6,23.8,4.37,1.2,2.4
22.0,69.0,180.0,8.8,0.235,106.65,643,4.3,1.3,0.63,4.22,2.0,5.7,3.73,0.0,0.3
32.0,75.0,201.0,15.8,0.162,98.46,1781,4.9,1.7,1.13,4.32,1.0,15.1,1.84,0.5,0.5
22.0,77.0,195.0,23.2,0.181,100.59,3929,9.1,2.5,1.72,4.14,2.2,19.4,1.23,0.3,0.6
27.0,76.0,205.0,11.6,0.122,101.22,999,2.5,1.2,0.91,4.35,0.1,8.3,0.7,0.3,1.1
26.0,82.0,278.0,11.0,0.219,97.92,1072,4.3,0.1,0.78,4.29,0.7,12.5,0.42,2.4,2.5
26.0,79.0,195.0,25.1,0.185,98.95,4034,9.6,2.5,1.81,4.33,3.1,19.1,1.39,0.4,0.4
25.0,76.0,215.0,32.1,0.227,94.76,4057,12.8,7.2,2.22,4.15,3.5,31.0,2.56,1.5,0.9
24.0,80.0,198.0,32.6,0.147,99.37,5401,10.0,1.5,2.39,4.42,1.8,24.0,0.67,1.1,2.5
22.0,76.0,200.0,27.4,0.138,100.31,4418,6.9,4.2,2.02,4.22,1.4,17.9,3.29,0.4,0.5
26.0,81.0,215.0,31.6,0.188,100.72,4436,10.9,4.3,2.24,4.26,0.8,31.9,0.66,1.0,2.4
31.0,83.0,232.0,10.7,0.236,99.89,1395,5.3,1.5,0.76,4.25,0.4,11.4,0.51,0.4,0.6
27.0,77.0,195.0,10.5,0.18,95.78,995,3.3,2.2,0.84,4.79,1.1,12.2,3.14,0.4,0.8
26.0,82.0,237.0,11.7,0.2,99.4,1161,4.1,1.5,0.85,4.37,0.4,11.8,0.87,1.5,2.9
23.0,83.0,222.0,36.7,0.307,97.61,5600,18.7,11.0,2.52,4.15,5.9,45.2,2.32,4.7,5.3
30.0,77.0,209.0,24.7,0.134,103.4,2936,7.3,1.9,1.88,4.28,0.3,17.8,0.62,0.4,1.4
26.0,85.0,255.0,7.7,0.155,100.77,538,2.4,0.4,0.53,4.13,0.3,8.5,0.36,1.1,1.5
31.0,77.0,210.0,17.7,0.219,101.25,1720,7.0,5.3,1.21,3.82,3.1,17.8,3.88,0.1,0.3
26.0,72.0,180.0,15.0,0.16,103.91,2311,5.0,3.6,1.19,4.43,2.3,10.3,4.12,0.2,0.3
24.0,82.0,240.0,27.5,0.19,98.05,4151,9.1,1.0,1.93,4.23,0.0,25.3,0.35,5.1,10.7
26.0,74.0,200.0,26.2,0.169,98.38,3224,8.4,5.2,1.95,4.17,3.2,20.3,3.21,0.2,0.4
30.0,74.0,189.0,33.0,0.201,98.11,4729,11.3,14.0,2.12,3.86,4.5,24.1,5.33,0.2,0.3
21.0,76.0,200.0,19.7,0.147,102.18,2093,5.1,4.9,1.55,4.42,1.4,15.5,3.44,0.3,0.8
28.0,82.0,279.0,19.7,0.181,99.27,2957,5.9,1.0,1.35,3.91,0.1,18.8,0.67,2.1,6.6
24.0,78.0,223.0,19.4,0.209,96.95,3048,7.7,1.9,1.4,4.33,0.8,15.0,1.13,0.4,2.7
33.0,84.0,265.0,18.9,0.222,95.56,2789,7.4,0.9,1.26,4.0,0.4,16.8,0.52,4.1,4.6
32.0,77.0,220.0,37.2,0.266,99.49,5015,15.3,16.0,2.38,3.6,7.4,31.1,5.05,0.2,0.8
28.0,73.0,175.0,25.2,0.257,95.84,4039,11.6,5.9,1.65,3.92,6.6,25.4,3.52,0.3,0.5
25.0,78.0,217.0,18.7,0.164,101.96,2373,5.5,2.4,1.5,4.4,0.5,17.2,1.17,1.7,4.6
24.0,84.0,253.0,15.0,0.168,95.55,2094,4.1,0.4,1.09,4.36,0.1,11.1,0.3,1.7,3.3
24.0,80.0,226.0,15.3,0.156,96.96,1658,4.3,2.4,1.14,4.51,1.0,15.9,1.14,0.3,0.6
29.0,75.0,190.0,14.7,0.266,97.24,865,6.8,5.8,1.1,4.5,3.0,12.2,5.26,0.2,0.5
22.0,76.0,190.0,13.2,0.174,102.88,760,4.5,1.9,1.0,4.3,1.3,11.1,2.12,0.1,0.2
24.0,73.0,169.0,34.1,0.228,96.91,5502,14.2,9.2,2.43,4.29,7.1,26.1,5.83,0.7,0.9
22.0,77.0,216.0,16.1,0.123,99.06,1586,4.0,2.0,1.22,4.25,0.6,9.3,1.11,0.3,0.9
22.0,79.0,203.0,9.7,0.123,101.93,554,2.4,0.3,0.76,4.36,0.2,6.3,0.69,0.1,0.9
22.0,75.0,185.0,25.6,0.209,99.88,2866,10.0,8.2,2.02,4.41,3.5,18.8,4.11,0.4,1.0
31.0,76.0,190.0,30.9,0.201,96.66,4865,12.0,3.2,2.34,4.56,3.7,32.9,1.1,0.5,0.3
24.0,82.0,253.0,7.2,0.203,104.06,580,2.4,1.0,0.53,4.06,0.1,7.6,1.21,0.5,1.6
24.0,79.0,205.0,9.4,0.111,96.39,675,1.9,0.3,0.68,4.35,0.3,6.5,0.68,0.1,0.3
27.0,81.0,230.0,27.4,0.181,102.34,4018,9.5,5.6,2.01,4.18,2.7,23.8,1.65,0.9,1.3
27.0,77.0,209.0,18.6,0.118,107.17,2768,4.5,1.9,1.47,4.39,0.4,14.9,1.49,0.6,1.7
28.0,78.0,215.0,28.5,0.17,95.45,4586,9.1,3.4,2.16,4.55,2.1,32.8,1.07,0.6,1.2
28.0,82.0,235.0,20.7,0.201,96.62,3049,7.5,0.3,1.39,4.03,0.4,23.9,0.4,4.0,5.1
32.0,73.0,175.0,26.6,0.308,105.69,4399,15.2,12.3,1.9,3.97,7.5,26.7,3.9,0.4,0.5
28.0,80.0,210.0,31.9,0.253,98.31,3082,14.9,8.3,2.29,4.03,4.2,39.2,1.39,1.0,1.5
33.0,77.0,215.0,12.6,0.15,102.56,916,3.8,1.4,0.96,4.28,1.4,10.2,1.96,0.4,0.3
28.0,78.0,225.0,8.6,0.141,97.65,349,2.0,2.1,0.63,4.35,0.2,8.7,1.7,0.3,0.6
23.0,77.0,205.0,36.7,0.177,96.45,5616,12.6,4.6,2.56,4.2,4.4,28.9,1.83,1.2,1.4
25.0,75.0,200.0,28.9,0.198,99.63,4268,9.3,11.0,2.08,4.31,2.5,26.5,3.62,0.6,0.6
22.0,74.0,190.0,26.7,0.246,100.92,1346,11.8,10.5,2.07,4.35,4.0,25.8,4.31,0.5,0.5
38.0,79.0,212.0,19.1,0.174,103.2,2880,6.9,1.0,1.51,4.44,2.1,16.8,0.88,0.3,0.2
21.0,81.0,230.0,10.9,0.13,95.78,716,2.7,2.3,0.8,4.45,0.7,12.1,1.76,0.2,0.3
25.0,76.0,195.0,9.3,0.166,96.9,827,2.4,1.2,0.68,4.38,0.4,6.9,3.22,0.3,0.3
26.0,76.0,210.0,36.4,0.299,99.63,5887,18.4,16.9,2.29,3.79,8.1,23.7,5.95,0.6,1.0
29.0,80.0,228.0,24.7,0.185,102.32,3724,8.3,3.0,1.81,4.39,1.0,30.7,1.0,2.4,4.3
30.0,80.0,245.0,20.5,0.202,101.21,2513,7.9,1.8,1.43,3.89,1.3,19.7,0.63,0.9,1.5
21.0,85.0,240.0,9.5,0.172,102.02,870,2.8,0.1,0.68,4.38,0.0,9.4,0.31,1.5,2.9
26.0,74.0,205.0,25.1,0.185,100.41,3307,9.2,2.8,1.94,4.35,3.0,21.8,1.33,0.1,0.2
25.0,84.0,250.0,33.7,0.327,103.92,4672,18.7,4.8,2.34,3.89,4.0,54.9,0.88,5.7,7.4
24.0,73.0,175.0,13.2,0.166,98.96,1311,4.6,3.1,1.01,4.26,1.7,12.1,3.37,0.1,0.2
23.0,78.0,227.0,17.3,0.144,103.93,896,4.9,2.5,1.34,4.39,0.4,13.1,1.29,0.4,1.7
27.0,83.0,270.0,36.2,0.318,100.29,3634,18.0,9.3,2.17,3.6,2.1,57.0,1.29,4.0,5.0
30.0,69.0,180.0,19.7,0.236,96.99,1753,8.7,4.8,1.4,4.29,3.8,17.9,4.84,0.5,1.0
23.0,82.0,230.0,2.6,0.101,99.63,131,0.5,0.0,0.19,4.45,0.1,2.4,0.3,0.4,0.4
33.0,78.0,180.0,15.3,0.13,103.99,1367,4.4,0.4,1.19,4.29,1.0,11.3,0.75,0.3,0.6
27.0,83.0,260.0,22.2,0.248,94.29,3180,9.2,2.4,1.44,3.94,1.8,24.8,0.76,3.4,4.3
23.0,80.0,210.0,22.2,0.139,97.42,3054,6.2,1.3,1.63,4.47,1.5,20.0,0.68,0.5,1.1
30.0,75.0,180.0,22.3,0.146,102.39,1284,6.3,1.8,1.7,4.27,1.5,18.0,1.97,0.3,1.1
23.0,80.0,230.0,31.5,0.18,105.48,3950,11.4,3.8,2.38,4.33,2.9,22.9,0.92,2.5,3.8
27.0,78.0,213.0,14.1,0.134,103.03,1544,3.5,2.8,1.06,4.43,0.6,10.9,2.13,0.2,0.5
24.0,78.0,200.0,9.6,0.138,97.92,589,2.5,0.9,0.71,4.47,0.7,8.5,1.64,0.1,0.4
20.0,82.0,255.0,25.2,0.192,99.17,2282,8.4,0.3,1.91,4.25,0.8,27.1,0.48,5.8,6.2
24.0,85.0,245.0,21.8,0.174,97.31,2708,7.1,0.9,1.41,3.9,0.8,24.1,0.44,2.3,2.2
24.0,77.0,209.0,32.6,0.208,99.93,4292,14.4,4.7,2.31,3.96,5.9,30.5,1.88,0.4,0.6
23.0,78.0,228.0,16.4,0.202,97.35,2481,5.9,3.1,1.19,4.34,0.7,18.4,0.92,0.5,1.3
28.0,76.0,210.0,25.1,0.127,100.36,2248,6.5,2.2,1.87,4.21,1.0,16.6,1.47,0.1,0.6
22.0,77.0,225.0,21.9,0.117,98.32,3341,4.7,1.8,1.61,4.11,0.1,12.9,1.0,0.4,1.1
37.0,72.0,196.0,32.4,0.164,97.35,3228,9.3,6.9,2.14,3.7,3.2,33.4,2.59,0.3,0.9
29.0,79.0,220.0,34.9,0.277,98.32,5510,17.1,18.7,2.56,4.18,8.2,31.1,4.65,1.2,1.1
25.0,73.0,170.0,14.5,0.192,97.78,1508,4.5,6.6,1.04,4.31,2.1,12.6,5.17,0.3,0.8
28.0,80.0,245.0,24.1,0.144,100.04,3252,6.6,0.4,1.74,4.07,0.1,25.3,0.39,2.9,5.6
33.0,76.0,218.0,18.6,0.143,102.99,2757,4.7,3.5,1.3,4.18,1.3,16.6,3.06,0.1,0.2
29.0,82.0,251.0,28.0,0.248,98.75,3410,12.4,1.4,1.99,4.27,1.4,28.2,0.42,1.6,4.8
29.0,82.0,231.0,15.1,0.133,100.98,2454,3.7,1.0,1.1,4.39,0.3,15.1,0.46,0.6,2.1
32.0,74.0,190.0,21.5,0.186,99.62,2956,6.7,6.0,1.49,4.16,1.7,20.8,3.98,0.4,0.4
25.0,79.0,230.0,29.4,0.162,100.3,3996,9.4,5.3,2.17,4.16,1.9,28.6,1.67,0.5,1.1
25.0,76.0,196.0,16.2,0.176,105.9,1889,5.3,3.3,1.32,4.54,0.5,13.8,1.62,0.2,0.8
28.0,80.0,255.0,20.4,0.113,99.47,2782,3.7,0.1,1.48,4.11,0.1,16.7,0.39,2.3,6.3
21.0,76.0,226.0,16.7,0.15,100.95,1760,4.4,4.1,1.2,4.01,1.0,15.3,4.37,0.1,0.3
23.0,77.0,200.0,26.8,0.146,100.82,3991,7.2,5.2,2.09,4.39,0.9,17.2,3.16,0.2,0.7
20.0,76.0,212.0,23.7,0.148,103.89,3797,6.9,3.0,1.86,4.4,1.3,17.6,1.32,0.4,1.2
21.0,71.0,176.0,10.2,0.166,97.63,996,2.9,2.6,0.78,4.61,1.0,8.7,4.93,0.2,0.3
23.0,81.0,214.0,25.4,0.108,101.0,3941,4.9,0.6,2.03,4.53,0.0,12.6,0.63,1.4,6.5
20.0,77.0,198.0,10.3,0.16,104.11,1142,3.2,1.3,0.83,4.39,0.2,6.3,1.72,0.3,1.4
23.0,74.0,197.0,12.7,0.298,102.14,837,8.3,5.1,0.99,4.32,3.5,12.2,4.68,0.1,0.1
30.0,76.0,210.0,22.1,0.231,95.63,2396,9.3,4.1,1.52,4.12,4.8,27.3,2.21,0.6,0.3
19.0,77.0,198.0,10.2,0.185,99.98,1110,3.2,2.0,0.76,4.45,0.3,8.3,2.16,0.2,0.9
30.0,82.0,270.0,16.9,0.136,96.54,2310,3.3,0.1,1.1,3.92,0.1,13.1,0.4,2.1,3.9
29.0,84.0,270.0,9.6,0.221,104.69,1607,4.1,0.3,0.68,4.28,0.1,8.3,0.34,0.9,4.3
26.0,79.0,210.0,22.5,0.134,97.98,3367,5.3,4.9,1.71,4.62,1.1,18.4,4.25,0.4,1.5
33.0,80.0,218.0,28.2,0.178,97.89,3674,10.0,2.9,1.91,3.8,4.0,24.4,1.13,1.1,0.6
22.0,80.0,205.0,10.5,0.157,104.7,959,3.3,1.5,0.83,4.46,0.7,7.9,1.5,0.2,0.3
21.0,76.0,195.0,8.1,0.159,99.88,336,2.7,1.4,0.62,4.23,1.0,6.4,1.52,0.2,0.4
24.0,77.0,205.0,18.8,0.131,98.77,1853,4.3,3.6,1.53,4.56,0.5,16.9,1.76,0.5,1.2
27.0,82.0,270.0,17.5,0.088,99.68,803,2.5,0.2,1.33,4.25,0.0,12.5,0.46,1.1,3.8
31.0,79.0,260.0,14.4,0.12,95.17,970,3.1,0.1,1.01,4.22,0.2,7.9,0.31,1.1,2.8
30.0,83.0,240.0,28.5,0.19,101.02,4205,10.0,2.8,2.15,4.27,1.1,29.5,0.71,1.4,3.6
27.0,84.0,270.0,12.8,0.139,99.12,658,3.0,0.0,0.85,4.0,0.2,9.5,0.3,1.7,2.7
24.0,81.0,255.0,32.6,0.248,97.21,3696,13.0,3.6,2.36,4.05,2.5,38.3,1.44,5.1,7.7
24.0,81.0,228.0,15.5,0.158,102.34,790,4.6,0.5,1.19,4.28,0.0,11.5,0.6,1.8,5.1
23.0,80.0,225.0,31.0,0.188,102.13,4357,12.3,4.3,2.28,4.39,3.6,30.3,1.21,2.1,3.1
35.0,76.0,188.0,22.4,0.161,98.38,1375,6.6,6.1,1.65,4.16,2.1,22.2,3.06,0.3,1.0
27.0,83.0,250.0,29.4,0.225,101.22,3849,11.8,1.9,2.12,4.04,0.9,30.1,0.53,3.4,6.6
22.0,77.0,210.0,4.4,0.217,104.12,204,2.0,0.9,0.35,4.35,0.8,4.0,3.08,0.0,0.0
24.0,79.0,210.0,22.2,0.092,98.05,3158,3.9,0.6,1.69,4.58,0.1,12.7,0.55,0.5,2.4
23.0,81.0,260.0,27.0,0.231,97.33,3185,12.2,2.3,1.78,3.97,1.4,33.2,0.56,2.5,5.6
24.0,80.0,230.0,4.0,0.184,101.45,195,1.6,0.7,0.3,4.48,0.2,4.4,0.72,0.2,0.2
23.0,77.0,198.0,30.2,0.311,102.4,5227,18.7,12.0,2.23,4.14,9.8,31.2,4.46,0.4,0.7
22.0,85.0,240.0,17.6,0.199,104.36,2260,6.4,0.1,1.32,4.24,0.1,19.4,0.51,2.8,6.7
28.0,79.0,220.0,33.9,0.286,99.47,5624,17.7,16.3,2.39,4.24,8.1,38.2,3.99,1.4,1.1
29.0,77.0,205.0,28.4,0.23,98.62,4073,13.0,3.9,2.03,4.08,4.4,26.1,1.62,0.3,0.6
19.0,85.0,240.0,16.1,0.165,97.75,726,4.6,0.0,1.13,4.2,0.2,14.1,0.53,4.4,4.4
28.0,80.0,230.0,25.0,0.109,92.23,3166,5.1,0.6,1.87,4.48,0.3,15.8,0.32,1.0,2.0
22.0,78.0,220.0,31.9,0.21,101.51,5043,13.5,8.0,2.4,4.24,1.7,27.9,1.27,0.5,1.8
29.0,80.0,240.0,20.3,0.118,95.94,2599,4.8,0.5,1.45,4.3,0.2,15.9,0.27,0.3,0.5
32.0,79.0,206.0,21.6,0.165,100.5,2440,7.4,2.2,1.61,4.17,2.9,15.2,1.37,0.1,0.1
34.0,77.0,200.0,30.4,0.264,97.91,4281,14.7,4.5,2.04,4.05,6.4,33.2,2.76,1.3,0.8
21.0,79.0,190.0,31.4,0.169,104.12,3814,10.9,5.7,2.4,4.28,4.1,29.0,2.4,0.3,1.0
24.0,84.0,235.0,11.8,0.118,95.38,1356,2.2,0.4,0.86,4.39,0.0,7.0,0.31,1.8,2.5
22.0,79.0,225.0,32.0,0.173,103.96,4362,10.8,6.2,2.46,4.29,2.5,24.9,1.51,0.5,1.2
31.0,81.0,254.0,15.7,0.168,99.54,1859,4.7,0.8,1.15,4.14,0.1,13.0,0.62,2.4,4.5
34.0,73.0,175.0,28.6,0.202,99.63,4281,11.0,12.1,2.13,4.18,5.4,28.8,4.6,0.2,0.4
25.0,81.0,222.0,19.0,0.092,102.37,2467,3.2,0.5,1.36,4.07,0.1,19.1,0.55,1.0,3.4
30.0,79.0,219.0,4.3,0.129,104.44,270,0.9,0.4,0.33,4.22,0.1,2.2,2.15,0.1,0.6
24.0,78.0,209.0,32.6,0.147,98.32,4800,9.3,3.5,2.5,4.37,1.3,22.6,0.89,1.1,2.1
32.0,75.0,190.0,31.7,0.25,97.49,4834,14.3,14.6,2.4,4.53,4.9,34.2,4.29,1.0,1.4
31.0,77.0,200.0,24.5,0.167,98.47,2661,8.6,1.9,1.83,4.28,2.5,21.8,1.18,0.3,0.3
21.0,81.0,230.0,13.6,0.139,101.51,1783,3.6,0.6,1.02,4.47,0.2,10.0,0.58,0.2,1.6
27.0,82.0,251.0,33.4,0.289,98.17,2395,17.2,3.5,2.12,3.82,3.3,52.3,1.3,7.3,5.6
29.0,79.0,210.0,22.5,0.15,99.25,2711,5.7,6.8,1.81,4.54,1.2,19.4,4.29,0.7,1.3
33.0,75.0,185.0,34.2,0.331,105.16,4725,21.7,10.9,2.59,4.3,9.8,32.6,4.08,0.8,1.0
26.0,75.0,195.0,35.9,0.304,98.21,5511,19.8,13.8,2.49,4.17,8.9,29.9,5.31,0.9,1.2
27.0,83.0,240.0,21.2,0.132,100.35,3131,5.4,1.2,1.57,4.14,0.5,20.1,0.33,0.6,2.1
27.0,77.0,205.0,29.7,0.143,98.27,3818,7.9,3.2,2.43,4.58,1.4,21.8,1.56,0.7,2.3
27.0,76.0,186.0,21.0,0.144,100.29,2532,5.3,4.0,1.62,4.29,1.0,18.8,2.7,0.6,0.8
28.0,84.0,250.0,16.8,0.157,100.25,2318,5.1,0.3,1.21,4.38,0.1,15.0,0.35,2.2,4.6
24.0,78.0,210.0,13.4,0.156,103.35,1440,4.4,1.7,1.07,4.48,0.6,9.5,1.25,0.1,0.6
28.0,79.0,214.0,10.9,0.177,104.34,686,3.9,0.7,0.87,4.43,0.1,7.8,0.77,1.0,2.2
22.0,82.0,215.0,18.1,0.193,100.73,1930,6.9,0.8,1.37,4.27,0.3,14.9,0.46,1.3,4.2
24.0,81.0,266.0,15.8,0.124,96.43,2080,3.3,0.3,1.13,4.3,0.1,12.4,0.35,1.5,4.0
24.0,84.0,240.0,27.8,0.153,96.29,3463,7.1,1.3,2.0,4.31,0.3,22.5,0.66,5.3,6.1
22.0,84.0,255.0,5.2,0.139,98.01,328,1.3,0.0,0.33,4.09,0.1,4.1,0.59,0.4,0.9
23.0,83.0,257.0,19.0,0.138,93.91,2343,4.3,0.5,1.33,4.21,0.0,12.6,0.35,2.5,5.3
22.0,83.0,230.0,28.8,0.181,99.83,2040,9.8,2.9,2.2,4.33,2.2,23.4,0.65,1.5,3.2
21.0,80.0,219.0,14.5,0.147,102.94,1975,4.3,1.6,1.12,4.32,0.3,8.5,0.94,0.5,1.2
26.0,78.0,219.0,25.3,0.161,100.59,4145,8.0,4.5,1.9,4.53,1.0,28.5,0.87,0.6,1.2
30.0,85.0,265.0,33.2,0.245,93.11,5224,13.2,1.0,2.06,3.74,1.8,45.9,0.58,12.7,7.9
27.0,72.0,175.0,34.8,0.206,97.73,3191,12.2,7.1,2.43,4.19,6.0,29.8,4.9,0.9,0.8
21.0,81.0,235.0,30.3,0.218,94.49,3640,11.7,2.8,2.17,4.32,2.1,25.0,1.04,1.4,3.3
25.0,77.0,241.0,12.3,0.143,99.88,977,3.4,1.2,0.95,4.32,0.2,8.9,0.63,0.2,0.8
25.0,80.0,250.0,32.5,0.271,99.72,4327,15.7,8.5,2.28,3.96,3.2,40.7,1.67,3.5,4.5
24.0,83.0,240.0,34.8,0.229,99.02,4464,13.7,2.4,2.53,4.08,0.4,51.8,0.78,8.5,8.4
23.0,77.0,185.0,25.0,0.23,94.08,2892,10.1,6.6,1.84,4.41,3.9,18.0,5.45,0.7,1.6
20.0,85.0,225.0,25.2,0.125,102.2,4397,5.9,1.8,1.82,4.35,0.2,22.8,0.45,0.8,1.2
20.0,73.0,192.0,30.9,0.201,100.37,3830,11.8,11.0,2.3,4.18,5.3,22.7,4.57,0.3,0.5
24.0,81.0,250.0,30.6,0.273,104.48,4857,14.9,7.2,2.18,4.01,1.8,36.1,1.8,3.7,5.5
31.0,81.0,245.0,19.7,0.16,100.47,2512,6.2,1.2,1.34,3.82,1.1,16.8,0.57,0.8,1.5
23.0,78.0,190.0,32.6,0.264,96.54,4322,13.9,16.3,2.39,4.41,3.9,31.7,5.01,1.0,1.6
26.0,81.0,238.0,30.0,0.112,96.92,4708,5.6,0.7,2.14,4.3,0.1,19.1,0.43,3.7,7.5
23.0,83.0,248.0,22.5,0.25,100.32,3428,11.1,2.0,1.64,4.39,1.2,27.3,0.85,2.2,4.3
32.0,78.0,220.0,23.6,0.139,95.67,3466,5.9,3.1,1.61,4.11,1.4,17.4,1.37,0.4,1.0
22.0,83.0,221.0,10.3,0.116,102.48,863,2.3,0.7,0.79,4.25,0.3,6.3,0.74,0.1,1.6
23.0,75.0,190.0,18.3,0.166,95.44,2868,5.2,5.3,1.43,4.7,1.5,20.0,4.16,0.5,0.9
35.0,79.0,226.0,29.9,0.145,96.64,4563,8.2,1.7,2.19,4.42,0.4,23.4,0.43,0.8,1.4
32.0,83.0,267.0,24.4,0.182,93.23,1236,7.7,0.8,1.79,4.41,0.2,22.0,0.41,5.8,6.8
29.0,75.0,190.0,34.0,0.265,100.01,3333,18.8,8.1,2.56,4.26,10.9,28.3,4.3,0.6,0.8
25.0,79.0,220.0,24.4,0.17,101.17,3507,7.7,5.4,1.82,4.16,1.1,21.5,1.93,0.4,1.0
31.0,81.0,220.0,32.4,0.168,96.23,4800,10.1,3.0,2.32,4.31,1.4,29.9,0.77,1.3,3.5
25.0,76.0,205.0,7.8,0.146,104.73,510,2.4,0.9,0.6,4.28,0.7,5.8,2.85,0.1,0.2
20.0,84.0,190.0,20.2,0.195,100.66,2595,7.5,3.9,1.54,4.36,1.4,21.1,1.41,0.6,1.8
32.0,77.0,210.0,24.3,0.197,101.06,4112,9.6,2.3,1.81,4.47,3.4,30.9,1.21,0.7,1.1
23.0,79.0,235.0,15.8,0.088,98.38,2343,2.6,0.7,1.19,4.43,0.2,10.5,0.56,0.2,0.7
23.0,79.0,185.0,13.7,0.093,101.97,841,2.2,1.6,1.05,4.25,0.3,9.3,1.38,0.1,0.4
19.0,83.0,242.0,26.1,0.231,96.48,3029,10.2,2.1,1.95,4.22,0.6,25.3,0.62,3.2,6.7
21.0,84.0,240.0,17.3,0.178,97.07,2866,4.9,2.2,1.32,4.59,0.6,18.6,0.41,2.6,2.9
23.0,81.0,220.0,33.8,0.213,99.28,5456,13.4,6.1,2.56,4.28,3.4,32.7,1.76,2.6,4.3
23.0,79.0,217.0,24.9,0.167,101.36,1994,7.9,4.5,1.89,4.25,1.3,17.9,2.16,0.6,0.8
32.0,82.0,245.0,31.6,0.183,97.23,4617,10.5,2.9,2.11,4.03,1.5,40.0,1.06,3.1,3.8
32.0,80.0,230.0,27.4,0.116,98.52,3768,6.1,0.6,2.0,4.11,0.8,23.0,0.66,1.3,1.7
31.0,74.0,195.0,36.4,0.288,99.37,2191,19.0,14.9,2.56,3.95,10.4,33.2,4.75,0.4,0.7
36.0,75.0,200.0,16.0,0.118,97.51,1860,3.2,2.2,1.18,4.42,1.2,10.7,4.24,0.2,0.4
32.0,78.0,220.0,36.1,0.308,100.04,5723,20.2,15.0,2.49,3.93,12.2,33.8,4.6,1.4,1.2
23.0,78.0,200.0,8.9,0.153,101.21,521,2.5,1.1,0.68,4.62,0.5,6.6,1.29,0.3,0.3
28.0,72.0,200.0,20.9,0.147,99.68,1298,5.5,3.3,1.6,4.3,1.8,16.5,4.18,0.1,0.1
21.0,79.0,208.0,16.8,0.139,95.83,1108,4.1,1.6,1.21,4.33,0.5,14.4,1.09,0.5,1.4
20.0,77.0,195.0,27.4,0.213,100.21,3164,11.5,5.7,2.23,4.53,5.6,25.0,2.7,0.5,0.6
