PLAYER_NAME,SEASON,DIST_MILES,PACE,POSS,FRONT_CT_TOUCHES,MIN,FGA_PG,USG_PCT,PAINT_TOUCHES,AVG_SPEED,AVG_DRIB_PER_TOUCH,INJURED_TYPE,INJURY
Cameron Payne,17-18,1.67,100.37,1217,21.2,23.3,8.6,0.183,0.7,4.36,3.32,No_injury,0
Caris LeVert,17-18,1.88,102.25,3965,28.2,26.2,10.4,0.216,1.2,4.34,3.53,No_injury,0
Carmelo Anthony,17-18,2.01,99.12,5165,28.5,32.1,15.0,0.223,1.4,3.77,0.97,Sore_lower_back,1
Carmelo Anthony,17-18,2.01,99.12,5165,28.5,32.1,15.0,0.223,1.4,3.77,0.97,Sprained_ankle,1
Cedi Osman,17-18,0.82,100.14,1394,7.7,11.0,3.0,0.151,0.5,4.49,1.46,No_injury,0
Chandler Parsons,17-18,1.33,97.61,1406,22.3,19.2,6.5,0.18,0.5,4.18,1.51,No_injury,0
Channing Frye,17-18,0.88,100.41,1451,11.2,13.1,4.0,0.151,0.9,4.0,0.45,No_injury,0
Cheick Diallo,17-18,0.82,103.07,1241,7.2,11.2,3.4,0.168,2.5,4.53,0.31,No_injury,0
Chris Paul,17-18,2.04,98.6,3792,24.3,31.8,13.8,0.241,0.7,3.86,5.1,No_injury,0
Clint Capela,17-18,1.93,98.05,4151,25.3,27.5,9.1,0.19,10.7,4.23,0.35,No_injury,0
Cody Zeller,17-18,1.38,99.8,1302,14.6,19.0,4.7,0.152,4.5,4.36,0.63,Sore_knee,1
Cole Aldrich,17-18,0.16,108.42,110,2.0,2.3,0.7,0.151,0.8,4.17,0.28,No_injury,0
Corey Brewer,17-18,1.23,103.74,2614,10.2,16.8,4.4,0.136,1.1,4.4,1.26,No_injury,0
Cory Joseph,17-18,2.07,97.89,4506,22.0,27.0,7.4,0.143,0.5,4.64,4.52,No_injury,0
Courtney Lee,17-18,2.19,98.02,4718,29.3,30.4,9.9,0.165,0.9,4.33,1.91,No_injury,0
Cristiano Felicio,17-18,1.32,98.9,2012,15.9,17.8,3.9,0.133,4.1,4.49,0.6,Sore_lower_back,1
D'Angelo Russell,17-18,1.81,103.04,2652,29.8,25.7,14.0,0.295,0.8,4.24,4.05,No_injury,0
D.J. Augustin,17-18,1.68,99.57,3656,21.6,23.5,7.2,0.182,0.5,4.35,5.12,No_injury,0
D.J. Wilson,17-18,0.24,100.93,152,2.7,3.2,0.7,0.127,0.2,4.4,0.42,No_injury,0
Dakari Johnson,17-18,0.33,98.01,328,4.1,5.2,1.3,0.139,0.9,4.09,0.59,No_injury,0
Damian Lillard,17-18,2.53,98.61,5489,30.1,36.6,19.4,0.295,0.8,4.16,5.33,Sprained_ankle,1
Damyean Dotson,17-18,0.82,99.73,980,10.6,10.8,3.7,0.169,0.5,4.59,1.26,No_injury,0
Daniel Theis,17-18,1.06,98.06,1901,15.1,14.9,3.7,0.15,3.4,4.29,0.34,No_injury,0
Danilo Gallinari,17-18,2.23,97.96,1373,32.1,32.0,12.2,0.205,2.0,4.21,1.29,No_injury,0
Danny Green,17-18,1.96,95.83,3577,26.0,25.6,8.0,0.163,0.9,4.62,1.14,No_injury,0
Dante Cunningham,17-18,1.65,102.12,3303,14.6,21.4,5.0,0.114,2.1,4.64,0.27,No_injury,0
Danuel House Jr.,17-18,1.33,100.74,841,14.7,17.5,5.6,0.16,1.0,4.56,1.17,No_injury,0
Dario Saric,17-18,2.18,101.15,4868,38.1,29.6,11.4,0.204,4.3,4.43,0.62,No_injury,0
Darius Miller,17-18,1.59,102.1,4137,17.0,23.7,5.9,0.124,0.3,4.05,0.86,No_injury,0
Darren Collison,17-18,2.08,97.97,4130,27.0,29.3,9.2,0.17,0.5,4.29,4.19,Sore_knee,1
David Nwaba,17-18,1.82,99.65,3398,16.4,23.5,6.0,0.153,2.3,4.65,2.02,Sprained_ankle,1
David West,17-18,0.87,96.63,2009,19.2,13.7,5.2,0.223,3.3,3.83,0.5,No_injury,0
Davis Bertans,17-18,1.09,98.63,2237,13.6,14.1,4.8,0.168,0.7,4.64,0.5,No_injury,0
Davon Reed,17-18,0.89,102.97,519,9.9,11.5,3.6,0.158,0.3,4.61,1.5,No_injury,0
De'Aaron Fox,17-18,2.06,98.06,4142,23.4,27.7,10.9,0.227,0.7,4.47,4.37,No_injury,0
DeAndre Jordan,17-18,2.04,98.61,4975,25.6,31.5,7.5,0.151,10.3,3.9,0.24,Sprained_ankle,1
DeAndre Liggins,17-18,0.9,98.48,1477,8.5,12.5,1.8,0.079,0.2,4.46,1.75,No_injury,0
DeAndre' Bembry,17-18,1.31,100.86,955,18.6,17.5,4.9,0.179,1.0,4.37,2.43,No_injury,0
DeMar DeRozan,17-18,2.39,99.47,5624,38.2,33.9,17.7,0.286,1.1,4.24,3.99,No_injury,0
DeMarcus Cousins,17-18,2.17,100.29,3634,57.0,36.2,18.0,0.318,5.0,3.6,1.29,No_injury,0
DeMarre Carroll,17-18,2.04,99.88,4532,31.6,29.9,10.8,0.194,1.8,4.11,1.47,No_injury,0
Dejounte Murray,17-18,1.74,97.27,3532,17.5,21.5,7.5,0.201,2.2,4.87,4.5,Sprained_ankle,1
Delon Wright,17-18,1.59,97.96,2934,21.9,20.8,6.3,0.169,0.9,4.61,3.58,No_injury,0
Dennis Schroder,17-18,2.3,98.94,4287,36.5,31.0,17.1,0.299,0.5,4.47,4.15,Sprained_ankle,1
Dennis Smith Jr.,17-18,2.15,98.16,4188,29.2,29.7,14.8,0.28,1.1,4.37,4.7,Sore_knee,1
Dennis Smith Jr.,17-18,2.15,98.16,4188,29.2,29.7,14.8,0.28,1.1,4.37,4.7,Sprained_ankle,1
Denzel Valentine,17-18,2.07,99.56,4359,29.5,27.2,9.4,0.17,0.8,4.59,2.07,No_injury,0
Derrick Favors,17-18,2.02,97.13,4351,32.4,28.0,9.1,0.181,7.7,4.37,0.31,Sore_knee,1
Derrick Favors,17-18,2.02,97.13,4351,32.4,28.0,9.1,0.181,7.7,4.37,0.31,Sprained_ankle,1
Derrick Jones Jr.,17-18,0.89,97.11,494,7.5,12.3,2.7,0.124,1.3,4.35,0.79,No_injury,0
Derrick Rose,17-18,1.25,102.47,896,11.8,16.8,7.4,0.245,1.2,4.49,3.51,Sprained_ankle,1
Devin Booker,17-18,2.46,103.68,4036,38.0,34.5,19.5,0.301,1.4,4.3,3.57,No_injury,0
Devin Harris,17-18,1.3,100.08,2788,17.9,18.9,6.4,0.194,0.4,4.19,3.23,No_injury,0
Dewayne Dedmon,17-18,1.77,99.61,3203,24.6,24.9,7.7,0.166,4.2,4.29,0.33,No_injury,0
Deyonta Davis,17-18,1.09,99.98,1965,12.1,15.2,4.3,0.144,3.9,4.33,0.24,No_injury,0
Dillon Brooks,17-18,2.06,95.9,4690,30.0,28.7,9.4,0.184,1.5,4.35,1.39,No_injury,0
Dion Waiters,17-18,2.15,96.49,1851,31.0,30.6,13.7,0.25,0.5,4.19,4.1,No_injury,0
Dirk Nowitzki,17-18,1.48,98.8,3922,27.6,24.7,9.8,0.199,0.9,3.6,0.25,No_injury,0
Domantas Sabonis,17-18,1.77,97.76,3678,32.9,24.5,8.9,0.214,6.0,4.38,0.61,Sprained_ankle,1
Donovan Mitchell,17-18,2.34,97.65,5364,35.2,33.4,17.2,0.283,1.0,4.22,3.8,No_injury,0
Dorian Finney-Smith,17-18,1.57,97.69,913,17.2,21.3,5.8,0.144,1.4,4.44,0.82,No_injury,0
Doug McDermott,17-18,1.7,99.28,3661,21.3,21.8,6.3,0.144,1.8,4.72,0.45,No_injury,0
Dragan Bender,17-18,1.82,102.2,4397,22.8,25.2,5.9,0.125,1.2,4.35,0.45,No_injury,0
Draymond Green,17-18,2.17,102.64,4882,39.5,32.7,8.8,0.168,3.7,4.02,1.28,No_injury,0
Dwayne Bacon,17-18,0.96,101.49,1514,9.9,13.5,3.6,0.13,0.0,4.29,1.77,No_injury,0
Dwight Buycks,17-18,1.1,97.24,865,12.2,14.7,6.8,0.266,0.5,4.5,5.26,No_injury,0
Dwight Howard,17-18,2.05,99.41,5110,27.0,30.4,11.2,0.238,9.3,4.06,0.91,No_injury,0
Dwight Powell,17-18,1.57,97.97,3401,18.9,21.2,5.4,0.151,5.9,4.45,0.41,No_injury,0
Dwyane Wade,17-18,1.59,100.71,3215,23.0,22.9,10.2,0.251,2.1,4.16,3.06,No_injury,0
E'Twaun Moore,17-18,2.35,102.57,5528,27.6,31.5,10.1,0.158,1.9,4.49,1.62,No_injury,0
Ed Davis,17-18,1.35,96.37,2939,12.3,18.9,3.7,0.12,4.8,4.3,0.45,No_injury,0
Ekpe Udoh,17-18,0.9,99.21,1677,11.1,12.9,1.9,0.089,2.8,4.23,0.35,No_injury,0
Elfrid Payton,17-18,2.14,101.47,3818,20.9,28.7,10.6,0.211,1.7,4.48,4.69,No_injury,0
Emeka Okafor,17-18,0.95,105.18,773,8.2,13.6,3.7,0.133,3.9,4.17,0.19,No_injury,0
Emmanuel Mudiay,17-18,1.45,101.46,2622,17.7,19.4,8.2,0.231,0.8,4.54,4.11,No_injury,0
Enes Freedom,17-18,1.84,97.96,3733,29.8,25.8,10.0,0.212,7.9,4.3,0.44,No_injury,0
Eric Bledsoe,17-18,2.23,98.57,4763,27.4,31.4,13.4,0.254,1.4,4.29,4.0,Sore_ankle,1
Eric Gordon,17-18,2.04,99.89,4485,25.3,31.2,14.1,0.238,0.7,3.94,2.46,Sore_lower_back,1
Eric Moreland,17-18,0.88,96.25,1608,12.1,12.0,1.8,0.097,2.8,4.43,0.68,No_injury,0
Ersan Ilyasova,17-18,1.8,100.17,3605,27.3,25.1,8.9,0.183,3.8,4.31,0.45,No_injury,0
Evan Fournier,17-18,2.36,101.32,3881,32.9,32.2,14.1,0.226,1.2,4.4,1.79,Sprained_ankle,1
Evan Turner,17-18,1.8,98.4,4168,21.3,25.7,7.3,0.153,0.8,4.21,2.82,No_injury,0
Frank Kaminsky,17-18,1.67,98.79,3791,26.6,23.2,9.1,0.202,1.3,4.33,0.6,Sprained_ankle,1
Frank Mason III,17-18,1.3,94.37,1934,16.2,18.9,7.3,0.226,0.6,4.16,4.89,No_injury,0
Frank Ntilikina,17-18,1.58,98.82,3501,20.0,21.9,6.4,0.166,0.5,4.36,4.14,Sprained_ankle,1
Fred VanVleet,17-18,1.56,97.76,3100,18.5,20.0,7.2,0.188,0.3,4.69,4.26,No_injury,0
Garrett Temple,17-18,1.79,96.56,3238,25.1,24.8,7.3,0.16,0.8,4.35,2.3,Sprained_ankle,1
Gary Harris,17-18,2.38,98.41,4729,33.7,34.4,13.6,0.204,1.2,4.23,1.99,No_injury,0
Gary Payton II,17-18,0.78,100.19,456,6.9,9.6,3.2,0.162,1.5,4.84,2.38,No_injury,0
George Hill,17-18,1.92,96.27,3633,23.7,27.0,7.7,0.161,0.8,4.28,4.01,Sprained_ankle,1
Gerald Green,17-18,1.59,99.52,1929,16.4,22.7,10.1,0.219,0.5,4.21,1.77,No_injury,0
Giannis Antetokounmpo,17-18,2.52,97.61,5600,45.2,36.7,18.7,0.307,5.3,4.15,2.32,Sore_knee,1
Giannis Antetokounmpo,17-18,2.52,97.61,5600,45.2,36.7,18.7,0.307,5.3,4.15,2.32,Sprained_ankle,1
Glenn Robinson III,17-18,1.11,98.83,697,12.2,14.7,3.7,0.119,0.9,4.57,0.85,No_injury,0
Goran Dragic,17-18,2.4,97.49,4834,34.2,31.7,14.3,0.25,1.4,4.53,4.29,Sore_knee,1
Goran Dragic,17-18,2.4,97.49,4834,34.2,31.7,14.3,0.25,1.4,4.53,4.29,Sprained_ankle,1
Gorgui Dieng,17-18,1.2,99.83,2763,16.2,16.9,4.9,0.159,3.2,4.27,0.45,No_injury,0
Greg Monroe,17-18,1.36,99.86,2163,25.7,20.4,7.6,0.218,5.3,4.01,0.72,No_injury,0
Guerschon Yabusele,17-18,0.54,99.96,488,8.9,7.1,1.8,0.146,0.8,4.43,0.73,No_injury,0
Harrison Barnes,17-18,2.5,96.98,5322,36.3,34.2,15.7,0.247,1.7,4.39,1.41,Sprained_ankle,1
Hassan Whiteside,17-18,1.68,98.25,2792,22.8,25.3,10.7,0.235,9.1,3.99,0.57,No_injury,0
Henry Ellenson,17-18,0.69,100.62,685,9.1,8.7,3.8,0.233,0.5,4.85,0.92,No_injury,0
Ian Clark,17-18,1.43,102.08,3090,16.1,19.7,6.7,0.168,0.6,4.43,2.49,No_injury,0
Ian Mahinmi,17-18,1.05,98.51,2342,11.2,14.9,3.2,0.15,4.0,4.25,0.33,Sore_knee,1
Isaiah Canaan,17-18,1.52,97.72,863,21.0,21.1,6.9,0.193,0.5,4.34,5.14,No_injury,0
Isaiah Taylor,17-18,1.3,101.8,2467,17.7,17.4,5.8,0.195,0.4,4.5,4.09,No_injury,0
Isaiah Thomas,17-18,1.84,103.05,1854,22.7,26.9,13.2,0.276,0.3,4.25,4.45,No_injury,0
Ish Smith,17-18,2.01,98.58,4199,19.1,24.9,9.8,0.203,0.8,4.88,5.09,No_injury,0
Ivan Rabb,17-18,1.03,98.87,1059,14.1,14.3,4.2,0.167,3.9,4.36,0.56,No_injury,0
Ivica Zubac,17-18,0.68,102.02,870,9.4,9.5,2.8,0.172,2.9,4.38,0.31,No_injury,0
J.J. Barea,17-18,1.67,97.92,3268,25.7,23.2,10.0,0.243,0.2,4.32,5.21,No_injury,0
JJ Redick,17-18,2.32,103.62,4563,39.3,30.2,12.6,0.206,0.7,4.61,1.04,No_injury,0
JR Smith,17-18,1.92,99.03,4626,20.2,28.1,7.4,0.136,0.6,4.12,1.74,No_injury,0
JaKarr Sampson,17-18,1.15,95.24,684,11.0,15.6,3.7,0.124,2.0,4.41,0.47,No_injury,0
JaMychal Green,17-18,1.98,95.25,3057,25.5,28.0,8.9,0.178,5.2,4.27,0.51,Sore_knee,1
JaMychal Green,17-18,1.98,95.25,3057,25.5,28.0,8.9,0.178,5.2,4.27,0.51,Sprained_ankle,1
JaVale McGee,17-18,0.67,102.49,1316,8.2,9.5,3.4,0.183,2.7,4.31,0.36,No_injury,0
Jabari Parker,17-18,1.74,100.62,1555,27.1,24.0,10.7,0.228,3.0,4.42,1.23,No_injury,0
Jae Crowder,17-18,1.82,99.67,4339,22.5,26.1,8.4,0.169,1.8,4.22,0.7,No_injury,0
Jahlil Okafor,17-18,0.89,97.47,716,14.4,12.6,4.9,0.216,2.8,4.23,1.09,Sprained_ankle,1
Jake Layman,17-18,0.35,99.25,340,4.1,4.6,1.3,0.139,0.2,4.57,0.88,No_injury,0
Jakob Poeltl,17-18,1.44,98.72,3129,14.8,18.6,4.7,0.143,5.4,4.68,0.29,No_injury,0
Jamal Crawford,17-18,1.39,98.26,3384,17.9,20.7,9.3,0.231,0.2,4.03,3.75,No_injury,0
Jamal Murray,17-18,2.39,97.75,5237,29.6,31.7,13.1,0.223,1.6,4.6,3.84,No_injury,0
Jameer Nelson,17-18,1.4,100.34,2124,19.7,20.3,4.9,0.137,0.4,4.17,3.76,No_injury,0
James Ennis III,17-18,1.64,96.97,3240,16.8,22.3,5.3,0.134,1.8,4.42,1.19,No_injury,0
James Harden,17-18,2.17,98.29,5223,25.6,35.4,20.1,0.353,1.0,3.69,5.86,Sore_knee,1
James Johnson,17-18,1.89,97.74,3956,25.3,26.6,8.4,0.185,1.7,4.26,2.13,Sprained_ankle,1
Jared Dudley,17-18,1.0,100.97,1444,15.8,14.3,2.5,0.102,0.5,4.17,0.48,Sore_ankle,1
Jarell Martin,17-18,1.72,97.16,3357,19.6,22.7,6.8,0.168,2.6,4.56,0.77,No_injury,0
Jarrett Allen,17-18,1.48,100.01,2993,20.2,20.0,5.5,0.162,6.4,4.46,0.35,No_injury,0
Jarrett Jack,17-18,1.77,98.12,3167,21.1,25.0,7.1,0.164,0.2,4.29,4.65,No_injury,0
Jason Smith,17-18,0.64,102.74,616,8.6,8.6,3.5,0.204,1.1,4.53,0.25,No_injury,0
Jason Terry,17-18,1.14,99.4,1682,11.4,16.0,3.0,0.097,0.1,4.34,1.03,No_injury,0
Jawun Evans,17-18,1.27,103.27,1661,13.2,16.2,5.3,0.17,0.3,4.72,3.73,No_injury,0
Jaylen Brown,17-18,2.23,97.62,4378,26.5,30.7,11.5,0.208,2.6,4.38,1.56,Sore_knee,1
Jayson Tatum,17-18,2.13,97.42,4959,27.3,30.5,10.4,0.192,1.4,4.18,1.58,No_injury,0
Jeff Green,17-18,1.56,100.04,3793,18.1,23.4,7.9,0.19,2.3,4.01,1.53,Sore_lower_back,1
Jeff Teague,17-18,2.12,98.11,4729,24.1,33.0,11.3,0.201,0.3,3.86,5.33,No_injury,0
Jerami Grant,17-18,1.48,98.37,3356,16.6,20.3,5.6,0.161,3.2,4.37,0.56,No_injury,0
Jeremy Lamb,17-18,1.81,98.9,4064,26.5,24.6,10.4,0.22,1.0,4.42,2.42,No_injury,0
Jerian Grant,17-18,1.65,98.24,3448,20.0,22.8,6.8,0.172,0.2,4.34,4.63,No_injury,0
Jerryd Bayless,17-18,1.71,102.99,1983,22.2,23.7,6.7,0.146,1.0,4.29,1.62,No_injury,0
Jimmy Butler,17-18,2.6,95.76,4325,40.3,36.7,15.6,0.245,3.0,4.26,3.1,Sore_knee,1
Jodie Meeks,17-18,1.05,99.93,2332,14.9,14.5,5.1,0.179,0.2,4.42,1.3,No_injury,0
Joe Harris,17-18,1.9,100.59,4145,28.5,25.3,8.0,0.161,1.2,4.53,0.87,No_injury,0
Joe Ingles,17-18,2.25,97.56,5236,37.0,31.4,8.8,0.156,0.5,4.33,1.97,No_injury,0
Joe Johnson,17-18,1.48,98.17,2468,19.8,21.9,6.5,0.157,0.4,4.07,1.64,No_injury,0
Joe Young,17-18,0.83,98.73,1160,8.2,10.5,3.5,0.169,0.2,4.77,3.81,No_injury,0
Joel Embiid,17-18,2.04,101.09,4034,52.2,30.4,16.8,0.33,6.3,4.04,0.91,No_injury,0
Joffrey Lauvergne,17-18,0.68,100.56,1118,9.8,9.7,3.5,0.192,3.5,4.24,0.7,No_injury,0
John Collins,17-18,1.8,99.88,3719,26.7,24.1,7.4,0.174,6.9,4.47,0.41,Sprained_ankle,1
John Henson,17-18,1.77,97.18,3974,19.8,25.9,6.6,0.149,7.7,4.11,0.34,No_injury,0
John Holland,17-18,0.5,101.12,369,5.2,7.3,2.5,0.178,0.3,4.13,1.7,No_injury,0
John Wall,17-18,2.12,100.44,2958,23.3,34.4,16.3,0.281,0.2,3.71,5.62,No_injury,0
Johnny O'Bryant III,17-18,0.77,100.8,795,10.1,10.5,4.8,0.219,1.9,4.42,0.77,No_injury,0
Jonas Jerebko,17-18,1.13,97.65,2314,17.3,15.3,4.6,0.151,1.2,4.47,0.4,No_injury,0
Jonas Valanciunas,17-18,1.59,99.04,3576,25.5,22.4,8.9,0.222,6.7,4.28,0.58,Sprained_ankle,1
Jonathan Isaac,17-18,1.43,100.23,1116,14.9,19.8,5.4,0.149,1.7,4.39,0.56,Sprained_ankle,1
Jonathon Simmons,17-18,2.13,99.75,4214,30.4,29.4,11.0,0.215,1.4,4.38,2.87,No_injury,0
Jordan Bell,17-18,1.04,101.77,1718,15.9,14.2,3.2,0.134,3.2,4.4,0.5,Sprained_ankle,1
Jordan Clarkson,17-18,1.73,101.14,3994,20.6,23.3,11.8,0.253,1.1,4.46,3.7,No_injury,0
Jordan Mickey,17-18,0.91,95.98,570,9.7,12.4,3.6,0.168,1.8,4.38,0.53,No_injury,0
Jose Calderon,17-18,1.18,97.51,1860,10.7,16.0,3.2,0.118,0.4,4.42,4.24,No_injury,0
Josh Hart,17-18,1.69,100.37,3047,15.2,23.2,6.0,0.133,1.0,4.4,1.6,No_injury,0
Josh Huestis,17-18,1.04,96.83,1976,7.4,14.2,2.6,0.095,0.9,4.39,0.48,No_injury,0
Josh Jackson,17-18,1.9,103.23,4195,25.3,25.4,12.1,0.253,2.2,4.5,1.89,No_injury,0
Josh Richardson,17-18,2.45,97.38,5456,31.1,33.2,10.9,0.176,1.2,4.43,2.86,No_injury,0
Jrue Holiday,17-18,2.64,102.25,6242,36.7,36.1,15.4,0.225,2.2,4.4,3.19,No_injury,0
Juancho Hernangomez,17-18,0.76,99.44,574,8.5,11.1,3.0,0.134,0.8,4.43,0.62,No_injury,0
Julius Randle,17-18,1.81,101.3,4615,29.4,26.7,11.0,0.251,5.5,4.13,1.35,No_injury,0
Julyan Stone,17-18,0.52,103.69,379,4.3,7.6,0.6,0.051,0.1,4.17,4.0,No_injury,0
Justin Anderson,17-18,1.0,101.75,1099,15.6,13.7,5.3,0.188,1.7,4.31,0.85,Sprained_ankle,1
Justin Holiday,17-18,2.36,100.42,4742,26.1,31.5,10.9,0.177,1.0,4.5,1.55,No_injury,0
Justin Jackson,17-18,1.63,97.42,3054,20.0,22.2,6.2,0.139,1.1,4.47,0.68,No_injury,0
Justise Winslow,17-18,1.81,97.72,3417,19.2,24.7,7.2,0.158,2.0,4.4,2.21,No_injury,0
Jusuf Nurkic,17-18,1.86,98.73,4297,30.9,26.4,12.0,0.257,6.2,4.25,0.53,No_injury,0
Karl-Anthony Towns,17-18,2.41,96.15,5852,42.3,35.6,14.3,0.225,6.2,4.07,0.53,No_injury,0
Kelly Olynyk,17-18,1.68,96.5,3596,30.2,23.4,8.4,0.213,2.9,4.31,0.78,No_injury,0
Kelly Oubre Jr.,17-18,1.93,99.49,4622,24.6,27.5,9.8,0.188,1.3,4.23,1.26,No_injury,0
Kemba Walker,17-18,2.39,99.31,5669,25.5,34.2,17.0,0.267,0.5,4.2,5.51,No_injury,0
Kenneth Faried,17-18,1.02,98.71,950,11.3,14.4,4.6,0.173,5.0,4.28,0.56,No_injury,0
Kent Bazemore,17-18,2.05,99.1,3696,35.4,27.5,10.4,0.221,0.7,4.48,1.72,No_injury,0
Kentavious Caldwell-Pope,17-18,2.36,101.4,5190,24.1,33.2,10.8,0.165,1.3,4.35,1.65,No_injury,0
Kevin Durant,17-18,2.3,102.24,4954,39.1,34.2,18.0,0.293,1.7,4.06,2.42,Sprained_ankle,1
Kevin Love,17-18,1.99,98.75,3410,28.2,28.0,12.4,0.248,4.8,4.27,0.42,No_injury,0
Kevon Looney,17-18,1.02,100.71,1912,12.5,13.8,2.9,0.121,2.8,4.46,0.62,No_injury,0
Khem Birch,17-18,0.98,97.3,1173,11.3,13.8,3.0,0.131,4.0,4.32,0.53,No_injury,0
Khris Middleton,17-18,2.47,97.78,6074,36.9,36.4,15.5,0.239,1.0,4.09,2.11,No_injury,0
Klay Thompson,17-18,2.5,101.38,5300,36.5,34.3,16.1,0.232,2.1,4.4,1.38,No_injury,0
Kobi Simmons,17-18,1.51,97.89,1316,17.9,20.1,5.9,0.163,0.6,4.54,3.28,No_injury,0
Kosta Koufos,17-18,1.41,95.86,2777,19.3,19.6,5.5,0.15,5.4,4.36,0.41,No_injury,0
Kris Dunn,17-18,2.18,100.45,3182,26.2,29.3,12.8,0.245,0.6,4.48,3.94,No_injury,0
Kristaps Porzingis,17-18,2.23,97.78,3165,40.2,32.4,18.5,0.305,4.3,4.15,0.55,Sore_knee,1
Kristaps Porzingis,17-18,2.23,97.78,3165,40.2,32.4,18.5,0.305,4.3,4.15,0.55,Sprained_ankle,1
Kyle Anderson,17-18,1.96,96.75,3991,24.6,26.7,5.9,0.133,2.4,4.41,1.58,No_injury,0
Kyle Collinsworth,17-18,1.16,97.39,969,11.7,15.0,3.1,0.124,1.3,4.67,3.01,No_injury,0
Kyle Korver,17-18,1.59,100.8,3313,16.3,21.6,6.6,0.154,0.5,4.44,0.52,No_injury,0
Kyle Kuzma,17-18,2.3,101.81,5088,27.2,31.2,13.5,0.219,2.4,4.52,1.19,Sprained_ankle,1
Kyle Lowry,17-18,2.24,99.37,5197,30.9,32.2,12.1,0.211,1.1,4.21,3.34,No_injury,0
Kyle O'Quinn,17-18,1.23,98.76,2851,20.5,18.0,5.0,0.168,3.7,4.14,0.32,No_injury,0
Kyrie Irving,17-18,2.25,98.22,3968,29.9,32.2,18.1,0.298,1.1,4.22,4.47,Sore_knee,1
LaMarcus Aldridge,17-18,2.28,94.67,4955,45.2,33.4,18.0,0.288,8.7,4.11,0.91,Sore_knee,1
LaMarcus Aldridge,17-18,2.28,94.67,4955,45.2,33.4,18.0,0.288,8.7,4.11,0.91,Sprained_ankle,1
Lance Stephenson,17-18,1.52,97.8,3776,22.3,22.6,8.6,0.208,0.8,4.06,3.32,No_injury,0
Lance Thomas,17-18,1.39,98.37,2765,15.3,18.5,3.7,0.106,1.2,4.58,0.4,No_injury,0
Langston Galloway,17-18,1.11,98.17,1767,13.4,14.9,5.9,0.188,0.3,4.49,2.56,No_injury,0
Larry Nance Jr.,17-18,1.61,101.03,2984,18.5,21.5,6.3,0.155,6.5,4.49,0.42,No_injury,0
Lauri Markkanen,17-18,2.2,99.49,4183,33.4,29.7,12.7,0.215,2.8,4.46,0.8,No_injury,0
LeBron James,17-18,2.38,99.12,6250,42.5,36.9,19.3,0.31,3.9,3.88,3.48,No_injury,0
Lonzo Ball,17-18,2.48,102.97,3821,30.1,34.2,10.8,0.169,2.1,4.45,3.18,Sore_knee,1
Lou Williams,17-18,2.2,101.77,5504,34.6,32.8,16.9,0.285,0.8,4.04,3.12,No_injury,0
Luc Mbah a Moute,17-18,1.73,98.83,3216,16.0,25.6,5.7,0.128,1.0,4.05,1.01,No_injury,0
Lucas Nogueira,17-18,0.59,99.77,872,6.7,8.5,1.6,0.114,1.9,4.18,0.19,No_injury,0
Luke Babbitt,17-18,1.08,100.16,1495,13.2,14.3,4.3,0.147,0.4,4.63,0.62,No_injury,0
Luke Kennard,17-18,1.48,97.18,2964,18.9,20.0,6.4,0.169,0.6,4.47,1.7,No_injury,0
Luke Kornet,17-18,1.21,100.19,678,19.6,16.3,6.3,0.189,2.0,4.46,0.44,No_injury,0
Malachi Richardson,17-18,0.85,98.58,662,11.7,12.4,3.5,0.149,0.2,4.13,0.89,No_injury,0
Malcolm Brogdon,17-18,2.13,97.05,2903,26.9,29.9,10.5,0.189,1.6,4.29,3.35,Sprained_ankle,1
Malcolm Delaney,17-18,1.31,99.77,2104,21.5,18.8,5.3,0.166,0.3,4.23,3.32,No_injury,0
Malik Beasley,17-18,0.69,102.96,1243,6.7,9.4,2.9,0.151,0.4,4.48,1.29,No_injury,0
Malik Monk,17-18,1.02,101.57,1816,10.3,13.5,6.7,0.241,0.3,4.51,4.65,No_injury,0
Manu Ginobili,17-18,1.4,98.67,2678,24.1,20.0,7.1,0.205,0.6,4.2,2.37,No_injury,0
Marc Gasol,17-18,2.04,95.03,4776,57.8,33.0,14.2,0.255,5.4,3.74,0.55,No_injury,0
Marcin Gortat,17-18,1.8,98.0,4243,21.7,25.3,6.8,0.153,7.2,4.28,0.31,No_injury,0
Marco Belinelli,17-18,1.81,101.06,4112,30.9,24.3,9.6,0.197,1.1,4.47,1.21,Sprained_ankle,1
Marcus Georges-Hunt,17-18,0.36,102.48,473,3.0,5.3,1.1,0.111,0.1,4.08,2.05,No_injury,0
Marcus Morris Sr.,17-18,1.83,98.49,2959,28.2,26.7,11.3,0.222,1.8,4.12,1.11,No_injury,0
Marcus Smart,17-18,2.05,99.07,3334,30.8,29.9,9.5,0.187,1.6,4.1,3.11,No_injury,0
Mario Chalmers,17-18,1.49,99.62,2956,20.8,21.5,6.7,0.186,0.4,4.16,3.98,No_injury,0
Mario Hezonja,17-18,1.57,98.69,3407,21.1,22.1,8.2,0.197,1.1,4.29,1.29,No_injury,0
Markieff Morris,17-18,1.74,97.12,3981,25.7,27.0,9.4,0.194,3.0,3.89,0.53,No_injury,0
Marquese Chriss,17-18,1.54,102.86,3261,20.5,21.2,6.6,0.176,2.8,4.35,0.41,Sprained_ankle,1
